"program","target_header","stage_name","data_element_name","source_value","dhis2_value","transform","notes","org_unit","source_concept_name","source_concept_uuid"
"Maternal Inpatient Data/aLoraiFNkng","Delivery summary :: Uterotonics given","Delivery summary","Uterotonics given","Misoprostol","Misoprostol","","","","Uterotonics given","e45b0f26-71df-4d67-b58d-5b2efe5cf03a"
"Maternal Inpatient Data/aLoraiFNkng","Delivery summary :: Uterotonics given","Delivery summary","Uterotonics given","None","None","","","","Uterotonics given","e45b0f26-71df-4d67-b58d-5b2efe5cf03a"
"Maternal Inpatient Data/aLoraiFNkng","Delivery summary :: Uterotonics given","Delivery summary","Uterotonics given","Oxytocin","Oxytocin","","","","Uterotonics given","e45b0f26-71df-4d67-b58d-5b2efe5cf03a"
"Maternal Inpatient Data/aLoraiFNkng","Delivery summary :: Vacuum/Forceps","Delivery summary","Vacuum/Forceps","No","No","","","","Vacuum/Forceps","32044502-6915-4585-b10c-9536ed838b48"
"Maternal Inpatient Data/aLoraiFNkng","Delivery summary :: Vacuum/Forceps","Delivery summary","Vacuum/Forceps","Yes","Yes","","","","Vacuum/Forceps","32044502-6915-4585-b10c-9536ed838b48"
"Maternal Inpatient Data/aLoraiFNkng","Discharge Summary :: Condition of Discharge","Discharge Summary","Condition of Discharge","Cured.","Cured","","","","Condition of Discharge","bd73268f-6263-4d45-904c-bbeaadc35191"
"Maternal Inpatient Data/aLoraiFNkng","Discharge Summary :: Condition of Discharge","Discharge Summary","Condition of Discharge","Dead","Dead","","","","Condition of Discharge","bd73268f-6263-4d45-904c-bbeaadc35191"
"Maternal Inpatient Data/aLoraiFNkng","Discharge Summary :: Condition of Discharge","Discharge Summary","Condition of Discharge","Improved","Improved","","","","Condition of Discharge","bd73268f-6263-4d45-904c-bbeaadc35191"
"Maternal Inpatient Data/aLoraiFNkng","Discharge Summary :: Condition of Discharge","Discharge Summary","Condition of Discharge","Same","Same","","","","Condition of Discharge","bd73268f-6263-4d45-904c-bbeaadc35191"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 1 hr breakfast","DM followup chart","1 hr breakfast","No","No","","","","1 hr breakfast","4f9c15e9-86db-4a8b-84ce-ce7bb0baed98"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 1 hr breakfast","DM followup chart","1 hr breakfast","Yes","Yes","","","","1 hr breakfast","4f9c15e9-86db-4a8b-84ce-ce7bb0baed98"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 1 hr dinner","DM followup chart","1 hr dinner","No","No","","","","1 hr dinner","17e78ef3-c559-4050-a19b-e16ee6ead237"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 1 hr dinner","DM followup chart","1 hr dinner","Yes","Yes","","","","1 hr dinner","17e78ef3-c559-4050-a19b-e16ee6ead237"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 1 hr lunch","DM followup chart","1 hr lunch","No","No","","","","1 hr lunch","ad68d000-c90a-467e-b078-1b0338c555fc"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 1 hr lunch","DM followup chart","1 hr lunch","Yes","Yes","","","","1 hr lunch","ad68d000-c90a-467e-b078-1b0338c555fc"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 2hr breakfast","DM followup chart","2hr breakfast","No","No","","","","2hr breakfast","56170bdf-177e-42a9-9f21-1a090ef15ab8"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 2hr breakfast","DM followup chart","2hr breakfast","Yes","Yes","","","","2hr breakfast","56170bdf-177e-42a9-9f21-1a090ef15ab8"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 2hr dinner","DM followup chart","2hr dinner","No","No","","","","2hr dinner","247f2c42-6a18-41ae-82cf-c06e5f6fd54e"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 2hr dinner","DM followup chart","2hr dinner","Yes","Yes","","","","2hr dinner","247f2c42-6a18-41ae-82cf-c06e5f6fd54e"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 2hr lunch","DM followup chart","2hr lunch","No","No","","","","2hr lunch","15a0ca57-36aa-4a5e-af3a-ff5efdb7a214"
"Maternal Inpatient Data/aLoraiFNkng","DM followup chart :: 2hr lunch","DM followup chart","2hr lunch","Yes","Yes","","","","2hr lunch","15a0ca57-36aa-4a5e-af3a-ff5efdb7a214"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 1st dose IA","Induction and augmentation chart","Rate in Drop/min 1st dose IA","20","20","","","","Rate in Drop/min 1st dose","2b157f39-620b-4a8b-9300-7577ed50b790"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 1st dose IA","Induction and augmentation chart","Rate in Drop/min 1st dose IA","40","40","","","","Rate in Drop/min 1st dose","2b157f39-620b-4a8b-9300-7577ed50b790"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 1st dose IA","Induction and augmentation chart","Rate in Drop/min 1st dose IA","60","60","","","","Rate in Drop/min 1st dose","2b157f39-620b-4a8b-9300-7577ed50b790"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 1st dose IA","Induction and augmentation chart","Rate in Drop/min 1st dose IA","80","80","","","","Rate in Drop/min 1st dose","2b157f39-620b-4a8b-9300-7577ed50b790"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 2nd dose IA","Induction and augmentation chart","Rate in Drop/min 2nd dose IA","40","40","","","","Rate in Drop/min 2nd dose","6fe2e9e4-7f7f-4f2c-a2da-0308422d5711"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 2nd dose IA","Induction and augmentation chart","Rate in Drop/min 2nd dose IA","60","60","","","","Rate in Drop/min 2nd dose","6fe2e9e4-7f7f-4f2c-a2da-0308422d5711"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 2nd dose IA","Induction and augmentation chart","Rate in Drop/min 2nd dose IA","80","80","","","","Rate in Drop/min 2nd dose","6fe2e9e4-7f7f-4f2c-a2da-0308422d5711"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 3rd dose IA","Induction and augmentation chart","Rate in Drop/min 3rd dose IA","60","60","","","","Rate in Drop/min 3rd dose IA","242ea877-9031-4697-85c4-f8e588b22e1e"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Rate in Drop/min 3rd dose IA","Induction and augmentation chart","Rate in Drop/min 3rd dose IA","80","80","","","","Rate in Drop/min 3rd dose IA","242ea877-9031-4697-85c4-f8e588b22e1e"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Type of procedure IA","Induction and augmentation chart","Type of procedure IA","Augmentation","Augmentation","","","","Type of procedure","16d7bb7e-5108-4dad-b41e-4081c061de5b"
"Maternal Inpatient Data/aLoraiFNkng","Induction and augmentation chart :: Type of procedure IA","Induction and augmentation chart","Type of procedure IA","Induction","Induction","","","","Type of procedure","16d7bb7e-5108-4dad-b41e-4081c061de5b"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Bladder status ID","Instrumental Delivery form","Bladder status ID","Catheterized","Catheterized","","","","Bladder status","e20c55fb-5e22-48b9-8754-3c45f2d63bf0"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Bladder status ID","Instrumental Delivery form","Bladder status ID","Distended (Full bladder)","Distended (Full bladder)","","","","Bladder status","e20c55fb-5e22-48b9-8754-3c45f2d63bf0"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Bladder status ID","Instrumental Delivery form","Bladder status ID","Empty","Empty","","","","Bladder status","e20c55fb-5e22-48b9-8754-3c45f2d63bf0"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Bladder status ID","Instrumental Delivery form","Bladder status ID","Moderately full","Moderately full","","","","Bladder status","e20c55fb-5e22-48b9-8754-3c45f2d63bf0"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Forceps type used ID","Instrumental Delivery form","Forceps type used ID","Low forceps","Low forceps","","","","Forceps type used","26977b50-1763-4bc4-a741-489a1a1dd291"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Forceps type used ID","Instrumental Delivery form","Forceps type used ID","Outlet forceps","Outlet forceps","","","","Forceps type used","26977b50-1763-4bc4-a741-489a1a1dd291"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Instrument used ID","Instrumental Delivery form","Instrument used ID","Forceps","Forceps","","","","Instrument used","394298f9-3a11-4adf-94cc-b819d565ab55"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Instrument used ID","Instrumental Delivery form","Instrument used ID","Vacuum","Vacuum","","","","Instrument used","394298f9-3a11-4adf-94cc-b819d565ab55"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Instrumental delivery","Instrumental Delivery form","Instrumental delivery","No","No","","","","Instrumental delivery?","21e8cee7-ff10-43c3-a77a-fea0cfbc2cf7"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Instrumental delivery","Instrumental Delivery form","Instrumental delivery","Yes","Yes","","","","Instrumental delivery?","21e8cee7-ff10-43c3-a77a-fea0cfbc2cf7"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Instrumental delivery successful ID","Instrumental Delivery form","Instrumental delivery successful ID","No","No","","","","Instrumental delivery successful","34f2b6a2-9daa-47d7-b217-26b4d5251707"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Instrumental delivery successful ID","Instrumental Delivery form","Instrumental delivery successful ID","Yes","Yes","","","","Instrumental delivery successful","34f2b6a2-9daa-47d7-b217-26b4d5251707"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Neonate referred to neonatology ID","Instrumental Delivery form","Neonate referred to neonatology ID","No","No","","","","Neonate referred to neonatology","d28dd9a8-9901-4e10-8eaf-5ff5958b1a60"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Neonate referred to neonatology ID","Instrumental Delivery form","Neonate referred to neonatology ID","Yes","Yes","","","","Neonate referred to neonatology","d28dd9a8-9901-4e10-8eaf-5ff5958b1a60"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Newborn complication ID","Instrumental Delivery form","Newborn complication ID","No","No","","","","Newborn complication","c268a87d-1c06-4820-b214-80e3c6fee740"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Newborn complication ID","Instrumental Delivery form","Newborn complication ID","Yes","Yes","","","","Newborn complication","c268a87d-1c06-4820-b214-80e3c6fee740"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Vacuum type used ID","Instrumental Delivery form","Vacuum type used ID","Low.","Low","","","","Vacuum type used","6ad989dd-0685-4054-a171-5be6c6b86e67"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Vacuum type used ID","Instrumental Delivery form","Vacuum type used ID","Mid","Mid","","","","Vacuum type used","6ad989dd-0685-4054-a171-5be6c6b86e67"
"Maternal Inpatient Data/aLoraiFNkng","Instrumental Delivery form :: Vacuum type used ID","Instrumental Delivery form","Vacuum type used ID","Outlet","Outlet","","","","Vacuum type used","6ad989dd-0685-4054-a171-5be6c6b86e67"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Fetal distress","Labour Management","Fetal distress","Bradycardia","Bradycardia","","","","Fetal distress","62f9040b-1dd0-4a31-a03e-9a4ffc442440"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Fetal distress","Labour Management","Fetal distress","Cord Prolapse/Presentation","Cord Prolapse/Presentation","","","","Fetal distress","62f9040b-1dd0-4a31-a03e-9a4ffc442440"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Fetal distress","Labour Management","Fetal distress","Tachycardia","Tachycardia","","","","Fetal distress","62f9040b-1dd0-4a31-a03e-9a4ffc442440"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Fetal distress","Labour Management","Fetal distress","Thick meconium in early labor","Thick meconium in early labor","","","","Fetal distress","62f9040b-1dd0-4a31-a03e-9a4ffc442440"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Indication","Labour Management","Indication","CPD","CPD","","","","Indication","cc0a6424-d724-4303-9c16-56debb69d993"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Indication","Labour Management","Indication","Fetal Distress","Fetal distress","","","","Indication","cc0a6424-d724-4303-9c16-56debb69d993"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Indication","Labour Management","Indication","Obstetric Hemorrhage","Obstetric Hemorrhage","","","","Indication","cc0a6424-d724-4303-9c16-56debb69d993"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Indication","Labour Management","Indication","other( specify)","Others (Specify)","","","","Indication","cc0a6424-d724-4303-9c16-56debb69d993"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Indication","Labour Management","Indication","Previous Uterine Scar","Previous Uterine Scar","","","","Indication","cc0a6424-d724-4303-9c16-56debb69d993"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Mode of delivery","Labour Management","Mode of delivery","Cesarean delivery Elective","Cesarean delivery Elective","","","","Mode of delivery","5dc28304-a867-4638-b01a-6a91aa7626b5"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Mode of delivery","Labour Management","Mode of delivery","Cesarean delivery Emergency","Cesarean delivery Emergency","","","","Mode of delivery","5dc28304-a867-4638-b01a-6a91aa7626b5"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Mode of delivery","Labour Management","Mode of delivery","Operative vaginal delivery","Operative vaginal delivery","","","","Mode of delivery","5dc28304-a867-4638-b01a-6a91aa7626b5"
"Maternal Inpatient Data/aLoraiFNkng","Labour Management :: Mode of delivery","Labour Management","Mode of delivery","SVD","SVD","","","","Mode of delivery","5dc28304-a867-4638-b01a-6a91aa7626b5"
"Maternal Inpatient Data/aLoraiFNkng","Latent Phase followup :: Colour of Liquor LPF","Latent Phase followup","Colour of Liquor LPF","Clear","Clear","","","","Colour of Liquor","2cdc02bf-29f0-477e-9e53-e638181b341b"
"Maternal Inpatient Data/aLoraiFNkng","Latent Phase followup :: Colour of Liquor LPF","Latent Phase followup","Colour of Liquor LPF","Foul-smelling","Foul-smelling","","","","Colour of Liquor","2cdc02bf-29f0-477e-9e53-e638181b341b"
"Maternal Inpatient Data/aLoraiFNkng","Latent Phase followup :: Colour of Liquor LPF","Latent Phase followup","Colour of Liquor LPF","Meconium-stained","Meconium-stained","","","","Colour of Liquor","2cdc02bf-29f0-477e-9e53-e638181b341b"
"Maternal Inpatient Data/aLoraiFNkng","Latent Phase followup :: Uterine contraction LPF","Latent Phase followup","Uterine contraction LPF","Absent","Absent","","","","Uterine contraction","cc68b93e-f21d-49c7-8017-4b4113daf2fc"
"Maternal Inpatient Data/aLoraiFNkng","Latent Phase followup :: Uterine contraction LPF","Latent Phase followup","Uterine contraction LPF","Present","Present","","","","Uterine contraction","cc68b93e-f21d-49c7-8017-4b4113daf2fc"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: ANC Contact","Maternal History","ANC Contact","No","No","","","","ANC Contact","13dbec3b-b39b-455f-9b46-2b7e491667bd"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: ANC Contact","Maternal History","ANC Contact","Yes","Yes","","","","ANC Contact","13dbec3b-b39b-455f-9b46-2b7e491667bd"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Asthma.","Asthma","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Bleeding disorders","Bleeding disorders","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Cardiac disorders","Cardiac disorders","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Chronic Hypertension","Chronic Hypertension","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Chronic Kidney Disease","Chronic Kidney Disease","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Chronic Liver Disease","Chronic Liver Disease","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","None","None","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","other( specify)","Others (Specify)","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Overt DM","Overt DM","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Thyroid disorders","Thyroid disorders","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Co-existing Medical Complications","Maternal History","Co-existing Medical Complications","Tuberculosis.","Tuberculosis","","","","Co-existing Medical Complications","b059ee8d-2df7-4af0-9c8c-9915d700a2ba"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: History of Abortion","Maternal History","History of Abortion","No","No","","","","History of Abortion","e21691c6-aaf3-40ae-af14-0b709a9d60f4"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: History of Abortion","Maternal History","History of Abortion","Yes","Yes","","","","History of Abortion","e21691c6-aaf3-40ae-af14-0b709a9d60f4"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: History of Ectopic Pregnancy","Maternal History","History of Ectopic Pregnancy","No","No","","","","History of Ectopic Pregnancy","faa45d9f-6ccb-4612-abbc-d56574b54dc9"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: History of Ectopic Pregnancy","Maternal History","History of Ectopic Pregnancy","Yes","Yes","","","","History of Ectopic Pregnancy","faa45d9f-6ccb-4612-abbc-d56574b54dc9"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: History of GTD","Maternal History","History of GTD","No","No","","","","History of GTD","627e5b70-2b95-4c57-883d-5a1018272d99"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: History of GTD","Maternal History","History of GTD","Yes","Yes","","","","History of GTD","627e5b70-2b95-4c57-883d-5a1018272d99"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: LNMP known","Maternal History","LNMP known","No","No","","","","LNMP known?","42bf0b89-5037-45e5-a6f2-911ede5eeaa2"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: LNMP known","Maternal History","LNMP known","Yes","Yes","","","","LNMP known?","42bf0b89-5037-45e5-a6f2-911ede5eeaa2"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","APH?","APH","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","GDM","GDM","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","HDP","HDP","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","None","None","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","other( specify)","Others (Specify)","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","PPH","PPH","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Past obstetric complications","Maternal History","Past obstetric complications","PROM","PROM","","","","Past obstetric complications","636e4596-ee62-417a-9fee-a321a2fe105a"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Place of ANC Visit","Maternal History","Place of ANC Visit","Comprehensive Health post","Comprehensive Health post","","","","Place of ANC Visit","1d3c938b-463b-471c-864f-59c1b8b17cef"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Place of ANC Visit","Maternal History","Place of ANC Visit","Government Hospital","Government Hospital","","","","Place of ANC Visit","1d3c938b-463b-471c-864f-59c1b8b17cef"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Place of ANC Visit","Maternal History","Place of ANC Visit","Health Center","Health Center","","","","Place of ANC Visit","1d3c938b-463b-471c-864f-59c1b8b17cef"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Place of ANC Visit","Maternal History","Place of ANC Visit","other( specify)","Other (Specify)","","","","Place of ANC Visit","1d3c938b-463b-471c-864f-59c1b8b17cef"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Place of ANC Visit","Maternal History","Place of ANC Visit","Private Clinic/Hospital","Private Clinic/Hospital","","","","Place of ANC Visit","1d3c938b-463b-471c-864f-59c1b8b17cef"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Provisions at the ANC","Maternal History","Provisions at the ANC","Albendazole","Albendazole","","","","Provisions at the ANC","46e28b36-9a45-443a-8f75-019ac18a1b95"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Provisions at the ANC","Maternal History","Provisions at the ANC","FeFol","FeFol","","","","Provisions at the ANC","46e28b36-9a45-443a-8f75-019ac18a1b95"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Provisions at the ANC","Maternal History","Provisions at the ANC","None","None","","","","Provisions at the ANC","46e28b36-9a45-443a-8f75-019ac18a1b95"
"Maternal Inpatient Data/aLoraiFNkng","Maternal History :: Provisions at the ANC","Maternal History","Provisions at the ANC","TD Vaccine","TD Vaccine","","","","Provisions at the ANC","46e28b36-9a45-443a-8f75-019ac18a1b95"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","AD (right ear)","AD (right ear)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","AS (left ear)","AS (left ear)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","AU (both ears)","AU (both ears)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","HHN (Hand held nebulizer","HHN (Hand held nebulizer)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","i.a. (Into the lumen of an artery)","i.a. (Into the lumen of an artery)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","ID (Intradermal)","ID (Intradermal)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","Intramuscular","Intramuscular","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","Intravenous","Intravenous","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","IT (Intrathecal)","IT (Intrathecal)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","IVP (Intravenous push)","IVP (Intravenous push)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","IVPB (Intravenous piggyback)","IVPB (Intravenous piggyback)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","NGT (Nasogastric tube)","NGT (Nasogastric tube)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","OD (right eye)","OD (right eye)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","OS ( left eye)","OS ( left eye)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","OU (both eyes)","OU (both eyes)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","per os","per os","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","S (Swish and swallow)","S&S (Swish and swallow)","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","Subcutaneous","Subcutaneous","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
"Maternal Inpatient Data/aLoraiFNkng","Medication Administration record :: Medication Adminstration route","Medication Administration record","Medication Adminstration route","Sublingual","Sublingual","","","","Medication Adminstration route","c4712158-29b5-4186-b396-4947181ee8df"
